background_cell_count,background_energy_increase_db,false_alarm_count,hit_count,input_type,mask_name,measured_pfa,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,pd,protocol,sir_name,source_sequence,source_stage,split_definition,target_count,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_sir_db,test_frame_count,threshold_source
3326,-0.06030095036293656,8,47,bce_rec_anchor_output,default,0.0024052916416115455,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.4017094017094017,D2A_fixed_pfa,light,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.07000189417979756,-0.017968260262723787,0.001,10.0,40,input_specific_validation_background
10839,-0.06030095036293656,117,164,bce_rec_anchor_output,default,0.010794353722668144,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.6074074074074074,D2A_fixed_pfa,light,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.07000189417979756,-0.017968260262723787,0.01,10.0,120,input_specific_validation_background
3326,-0.06030095036293656,36,60,bce_rec_anchor_output,default,0.010823812387251955,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.5128205128205128,D2A_fixed_pfa,light,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.07000189417979756,-0.017968260262723787,0.01,10.0,40,input_specific_validation_background
10839,-0.06030095036293656,13,134,bce_rec_anchor_output,default,0.0011993726358520158,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.4962962962962963,D2A_fixed_pfa,light,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.07000189417979756,-0.017968260262723787,0.001,10.0,120,input_specific_validation_background
3326,-0.06030095036293656,8,47,bce_rec_anchor_output,default,0.0024052916416115455,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.4017094017094017,D2A_fixed_pfa,light,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.07000189417979756,-0.017968260262723787,0.001,10.0,40,input_specific_validation_background
11481,2.2090977808397136,115,104,interfered,narrow,0.010016549081090497,6.312212692490721,485602335068.6868,0.2870189687065192,0.3851851851851852,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.020249379829950256,0.015954035575419922,0.01,0.0,120,input_specific_validation_background
3577,2.2090977808397136,44,46,interfered,narrow,0.012300810735253005,6.312212692490721,485602335068.6868,0.2870189687065192,0.39316239316239315,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.020249379829950256,0.015954035575419922,0.01,0.0,40,input_specific_validation_background
11481,2.2090977808397136,12,29,interfered,narrow,0.0010452051215050953,6.312212692490721,485602335068.6868,0.2870189687065192,0.10740740740740741,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.020249379829950256,0.015954035575419922,0.001,0.0,120,input_specific_validation_background
3577,2.2090977808397136,3,10,interfered,narrow,0.0008386916410399776,6.312212692490721,485602335068.6868,0.2870189687065192,0.08547008547008547,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.020249379829950256,0.015954035575419922,0.001,0.0,40,input_specific_validation_background
11481,2.2090977808397136,115,104,interfered,narrow,0.010016549081090497,6.312212692490721,485602335068.6868,0.2870189687065192,0.3851851851851852,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.020249379829950256,0.015954035575419922,0.01,0.0,120,input_specific_validation_background
3577,2.2090977808397136,44,46,interfered,narrow,0.012300810735253005,6.312212692490721,485602335068.6868,0.2870189687065192,0.39316239316239315,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.020249379829950256,0.015954035575419922,0.01,0.0,40,input_specific_validation_background
11481,2.2090977808397136,12,29,interfered,narrow,0.0010452051215050953,6.312212692490721,485602335068.6868,0.2870189687065192,0.10740740740740741,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.020249379829950256,0.015954035575419922,0.001,0.0,120,input_specific_validation_background
3577,2.2090977808397136,3,10,interfered,narrow,0.0008386916410399776,6.312212692490721,485602335068.6868,0.2870189687065192,0.08547008547008547,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.020249379829950256,0.015954035575419922,0.001,0.0,40,input_specific_validation_background
10839,2.1820237286934048,104,133,interfered,default,0.009594981086816126,6.312212692490721,485602335068.6868,0.29758278123249227,0.4925925925925926,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.01918402381115304,0.013813634410063792,0.01,0.0,120,input_specific_validation_background
3326,2.1820237286934048,41,45,interfered,default,0.01232711966325917,6.312212692490721,485602335068.6868,0.29758278123249227,0.38461538461538464,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.01918402381115304,0.013813634410063792,0.01,0.0,40,input_specific_validation_background
10839,2.1820237286934048,11,38,interfered,default,0.0010148537687978596,6.312212692490721,485602335068.6868,0.29758278123249227,0.14074074074074075,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.01918402381115304,0.013813634410063792,0.001,0.0,120,input_specific_validation_background
3326,2.1820237286934048,3,10,interfered,default,0.0009019843656043296,6.312212692490721,485602335068.6868,0.29758278123249227,0.08547008547008547,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.01918402381115304,0.013813634410063792,0.001,0.0,40,input_specific_validation_background
10839,2.1820237286934048,104,133,interfered,default,0.009594981086816126,6.312212692490721,485602335068.6868,0.29758278123249227,0.4925925925925926,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.01918402381115304,0.013813634410063792,0.01,0.0,120,input_specific_validation_background
3326,2.1820237286934048,41,45,interfered,default,0.01232711966325917,6.312212692490721,485602335068.6868,0.29758278123249227,0.38461538461538464,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.01918402381115304,0.013813634410063792,0.01,0.0,40,input_specific_validation_background
10839,2.1820237286934048,11,38,interfered,default,0.0010148537687978596,6.312212692490721,485602335068.6868,0.29758278123249227,0.14074074074074075,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.01918402381115304,0.013813634410063792,0.001,0.0,120,input_specific_validation_background
3326,2.1820237286934048,3,10,interfered,default,0.0009019843656043296,6.312212692490721,485602335068.6868,0.29758278123249227,0.08547008547008547,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.01918402381115304,0.013813634410063792,0.001,0.0,40,input_specific_validation_background
11481,-0.1042976090752003,114,129,mse_output,narrow,0.009929448654298406,0.1680695995408791,32386571790.91976,-0.02455872625495914,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.10176477191353393,-0.05535610187355464,0.01,0.0,120,input_specific_validation_background
3577,-0.1042976090752003,43,52,mse_output,narrow,0.012021246854906346,0.1680695995408791,32386571790.91976,-0.02455872625495914,0.4444444444444444,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.10176477191353393,-0.05535610187355464,0.01,0.0,40,input_specific_validation_background
11481,-0.1042976090752003,14,104,mse_output,narrow,0.001219405975089278,0.1680695995408791,32386571790.91976,-0.02455872625495914,0.3851851851851852,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.10176477191353393,-0.05535610187355464,0.001,0.0,120,input_specific_validation_background
3577,-0.1042976090752003,7,42,mse_output,narrow,0.0019569471624266144,0.1680695995408791,32386571790.91976,-0.02455872625495914,0.358974358974359,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.10176477191353393,-0.05535610187355464,0.001,0.0,40,input_specific_validation_background
11481,-0.1042976090752003,114,129,mse_output,narrow,0.009929448654298406,0.1680695995408791,32386571790.91976,-0.02455872625495914,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.10176477191353393,-0.05535610187355464,0.01,0.0,120,input_specific_validation_background
3577,-0.1042976090752003,43,52,mse_output,narrow,0.012021246854906346,0.1680695995408791,32386571790.91976,-0.02455872625495914,0.4444444444444444,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.10176477191353393,-0.05535610187355464,0.01,0.0,40,input_specific_validation_background
11481,-0.1042976090752003,14,104,mse_output,narrow,0.001219405975089278,0.1680695995408791,32386571790.91976,-0.02455872625495914,0.3851851851851852,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.10176477191353393,-0.05535610187355464,0.001,0.0,120,input_specific_validation_background
3577,-0.1042976090752003,7,42,mse_output,narrow,0.0019569471624266144,0.1680695995408791,32386571790.91976,-0.02455872625495914,0.358974358974359,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.10176477191353393,-0.05535610187355464,0.001,0.0,40,input_specific_validation_background
10839,-0.10625440377745582,110,163,mse_output,default,0.010148537687978595,0.1680695995408791,32386571790.91976,-0.023823953062169778,0.6037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.10079212231989929,-0.05666929355170146,0.01,0.0,120,input_specific_validation_background
3326,-0.10625440377745582,38,57,mse_output,default,0.011425135297654841,0.1680695995408791,32386571790.91976,-0.023823953062169778,0.48717948717948717,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.10079212231989929,-0.05666929355170146,0.01,0.0,40,input_specific_validation_background
10839,-0.10625440377745582,14,133,mse_output,default,0.001291632069379094,0.1680695995408791,32386571790.91976,-0.023823953062169778,0.4925925925925926,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.10079212231989929,-0.05666929355170146,0.001,0.0,120,input_specific_validation_background
3326,-0.10625440377745582,7,45,mse_output,default,0.0021046301864101023,0.1680695995408791,32386571790.91976,-0.023823953062169778,0.38461538461538464,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.10079212231989929,-0.05666929355170146,0.001,0.0,40,input_specific_validation_background
10839,-0.10625440377745582,110,163,mse_output,default,0.010148537687978595,0.1680695995408791,32386571790.91976,-0.023823953062169778,0.6037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.10079212231989929,-0.05666929355170146,0.01,0.0,120,input_specific_validation_background
3326,-0.10625440377745582,38,57,mse_output,default,0.011425135297654841,0.1680695995408791,32386571790.91976,-0.023823953062169778,0.48717948717948717,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.10079212231989929,-0.05666929355170146,0.01,0.0,40,input_specific_validation_background
10839,-0.10625440377745582,14,133,mse_output,default,0.001291632069379094,0.1680695995408791,32386571790.91976,-0.023823953062169778,0.4925925925925926,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.10079212231989929,-0.05666929355170146,0.001,0.0,120,input_specific_validation_background
3326,-0.10625440377745582,7,45,mse_output,default,0.0021046301864101023,0.1680695995408791,32386571790.91976,-0.023823953062169778,0.38461538461538464,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.10079212231989929,-0.05666929355170146,0.001,0.0,40,input_specific_validation_background
11481,-0.0558285276926257,119,129,bce_rec_anchor_output,narrow,0.010364950788258862,0.17283352196207177,34098518193.401924,-0.028323489538998103,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.11520051397537366,-0.09284666358759246,0.01,0.0,120,input_specific_validation_background
3577,-0.0558285276926257,39,55,bce_rec_anchor_output,narrow,0.01090299133351971,0.17283352196207177,34098518193.401924,-0.028323489538998103,0.4700854700854701,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.11520051397537366,-0.09284666358759246,0.01,0.0,40,input_specific_validation_background
11481,-0.0558285276926257,10,103,bce_rec_anchor_output,narrow,0.0008710042679209128,0.17283352196207177,34098518193.401924,-0.028323489538998103,0.3814814814814815,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.11520051397537366,-0.09284666358759246,0.001,0.0,120,input_specific_validation_background
3577,-0.0558285276926257,5,44,bce_rec_anchor_output,narrow,0.0013978194017332962,0.17283352196207177,34098518193.401924,-0.028323489538998103,0.37606837606837606,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.11520051397537366,-0.09284666358759246,0.001,0.0,40,input_specific_validation_background
11481,-0.0558285276926257,119,129,bce_rec_anchor_output,narrow,0.010364950788258862,0.17283352196207177,34098518193.401924,-0.028323489538998103,0.4777777777777778,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.11520051397537366,-0.09284666358759246,0.01,0.0,120,input_specific_validation_background
3577,-0.0558285276926257,39,55,bce_rec_anchor_output,narrow,0.01090299133351971,0.17283352196207177,34098518193.401924,-0.028323489538998103,0.4700854700854701,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.11520051397537366,-0.09284666358759246,0.01,0.0,40,input_specific_validation_background
11481,-0.0558285276926257,10,103,bce_rec_anchor_output,narrow,0.0008710042679209128,0.17283352196207177,34098518193.401924,-0.028323489538998103,0.3814814814814815,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.11520051397537366,-0.09284666358759246,0.001,0.0,120,input_specific_validation_background
3577,-0.0558285276926257,5,44,bce_rec_anchor_output,narrow,0.0013978194017332962,0.17283352196207177,34098518193.401924,-0.028323489538998103,0.37606837606837606,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.11520051397537366,-0.09284666358759246,0.001,0.0,40,input_specific_validation_background
10839,-0.05590854492890648,114,163,bce_rec_anchor_output,default,0.010517575422086908,0.17283352196207177,34098518193.401924,-0.02549632427201942,0.6037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.12935970512984557,-0.10798991324360925,0.01,0.0,120,input_specific_validation_background
3326,-0.05590854492890648,35,60,bce_rec_anchor_output,default,0.010523150932050512,0.17283352196207177,34098518193.401924,-0.02549632427201942,0.5128205128205128,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.12935970512984557,-0.10798991324360925,0.01,0.0,40,input_specific_validation_background
10839,-0.05590854492890648,12,137,bce_rec_anchor_output,default,0.0011071132023249377,0.17283352196207177,34098518193.401924,-0.02549632427201942,0.5074074074074074,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.12935970512984557,-0.10798991324360925,0.001,0.0,120,input_specific_validation_background
3326,-0.05590854492890648,6,47,bce_rec_anchor_output,default,0.0018039687312086591,0.17283352196207177,34098518193.401924,-0.02549632427201942,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.12935970512984557,-0.10798991324360925,0.001,0.0,40,input_specific_validation_background
10839,-0.05590854492890648,114,163,bce_rec_anchor_output,default,0.010517575422086908,0.17283352196207177,34098518193.401924,-0.02549632427201942,0.6037037037037037,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.12935970512984557,-0.10798991324360925,0.01,0.0,120,input_specific_validation_background
3326,-0.05590854492890648,35,60,bce_rec_anchor_output,default,0.010523150932050512,0.17283352196207177,34098518193.401924,-0.02549632427201942,0.5128205128205128,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.12935970512984557,-0.10798991324360925,0.01,0.0,40,input_specific_validation_background
10839,-0.05590854492890648,12,137,bce_rec_anchor_output,default,0.0011071132023249377,0.17283352196207177,34098518193.401924,-0.02549632427201942,0.5074074074074074,D2A_fixed_pfa,medium,2019_04_30_mlms000,D3/D4-anchor,cfar_margin,270,0.12935970512984557,-0.10798991324360925,0.001,0.0,120,input_specific_validation_background
3326,-0.05590854492890648,6,47,bce_rec_anchor_output,default,0.0018039687312086591,0.17283352196207177,34098518193.401924,-0.02549632427201942,0.4017094017094017,D2A_fixed_pfa,medium,2019_04_30_mlms001,D3/D4-anchor,cfar_margin,117,0.12935970512984557,-0.10798991324360925,0.001,0.0,40,input_specific_validation_background
11481,8.99979360664296,116,48,interfered,narrow,0.01010364950788259,31.359072439790605,46389343920779.0,1.7672002482252438,0.17777777777777778,D2A_fixed_pfa,severe,2019_04_30_mlms000,D3/D4-anchor,clean_peak_percentile,270,0.16897835813119613,0.16766675832283773,0.01,-10.0,120,input_specific_validation_background
3577,8.99979360664296,39,13,interfered,narrow,0.01090299133351971,31.359072439790605,46389343920779.0,1.7672002482252438,0.1111111111111111,D2A_fixed_pfa,severe,2019_04_30_mlms001,D3/D4-anchor,clean_peak_percentile,117,0.16897835813119613,0.16766675832283773,0.01,-10.0,40,input_specific_validation_background
